Product ID,Location,Risk Score,Backorder Risk,Distribution Center
10039356,USA,High,86,Center G
10000386,USA,High,67,Center G
10000486,USA,High,67,Center G
10000586,USA,High,67,Center G
10000866,USA,High,67,Center G
10001026,USA,High,67,Center G
10001556,USA,High,67,Center G
10001646,USA,High,67,Center G
10001756,USA,High,67,Center G
10003156,USA,High,67,Center G
10003226,USA,High,67,Center G
10003686,USA,High,67,Center G
10004606,USA,High,67,Center G
10005526,USA,High,67,Center G
10007916,USA,High,67,Center G
10008486,USA,High,67,Center G
10008606,USA,High,67,Center G
10008856,USA,High,67,Center G
10008956,USA,High,67,Center G
10009466,USA,High,67,Center G
10009556,USA,High,67,Center G
10009696,USA,High,67,Center G
10009706,USA,High,67,Center G
10009736,USA,High,67,Center G
10009806,USA,High,67,Center G
10010306,USA,High,67,Center G
10010526,USA,High,67,Center G
10011236,USA,High,67,Center G
10011246,USA,High,67,Center G
10011666,USA,High,67,Center G
10011906,USA,High,67,Center G
10012116,USA,High,67,Center G
10012186,USA,High,67,Center G
10012396,USA,High,67,Center G
10012706,USA,High,67,Center G
10013866,USA,High,67,Center G
10014016,USA,High,67,Center G
10014316,USA,High,67,Center G
10015316,USA,High,67,Center G
10015446,USA,High,67,Center G
10016626,USA,High,67,Center G
10031826,USA,High,67,Center G
10031986,USA,High,67,Center G
10032026,USA,High,67,Center G
10032106,USA,High,67,Center G
10032996,USA,High,67,Center G
10033066,USA,High,67,Center G
10033256,USA,High,67,Center G
10033526,USA,High,67,Center G
10033746,USA,High,67,Center G
10034366,USA,High,67,Center G
10034626,USA,High,67,Center G
10034976,USA,High,67,Center G
10035546,USA,High,67,Center G
10036016,USA,High,67,Center G
10036796,USA,High,67,Center G
10037156,USA,High,67,Center G
10037416,USA,High,67,Center G
10037496,USA,High,67,Center G
10037886,USA,High,67,Center G
10038506,USA,High,67,Center G
10038606,USA,High,67,Center G
10038666,USA,High,67,Center G
10038696,USA,High,67,Center G
10039426,USA,High,67,Center G
10039706,USA,High,67,Center G
10000246,USA,High,51,Center G
10000546,USA,High,51,Center G
10000936,USA,High,51,Center G
10001106,USA,High,51,Center G
10001136,USA,High,51,Center G
10002646,USA,High,51,Center G
10003146,USA,High,51,Center G
10003696,USA,High,51,Center G
10005146,USA,High,51,Center G
10005606,USA,High,51,Center G
10006026,USA,High,51,Center G
10006416,USA,High,51,Center G
10007066,USA,High,51,Center G
10007246,USA,High,51,Center G
10007306,USA,High,51,Center G
10007406,USA,High,51,Center G
10007466,USA,High,51,Center G
10007986,USA,High,51,Center G
10008326,USA,High,51,Center G
10008776,USA,High,51,Center G
10008816,USA,High,51,Center G
10009586,USA,High,51,Center G
10009726,USA,High,51,Center G
10009916,USA,High,51,Center G
10009936,USA,High,51,Center G
10009986,USA,High,51,Center G
10010496,USA,High,51,Center G
10010656,USA,High,51,Center G
10011196,USA,High,51,Center G
10011526,USA,High,51,Center G
10012436,USA,High,51,Center G
10012526,USA,High,51,Center G
10013176,USA,High,51,Center G
10013696,USA,High,51,Center G
10013726,USA,High,51,Center G
10013786,USA,High,51,Center G
10014156,USA,High,51,Center G
10014356,USA,High,51,Center G
10014466,USA,High,51,Center G
10014866,USA,High,51,Center G
10014956,USA,High,51,Center G
10015266,USA,High,51,Center G
10015856,USA,High,51,Center G
10015996,USA,High,51,Center G
10016206,USA,High,51,Center G
10016456,USA,High,51,Center G
10016466,USA,High,51,Center G
10031566,USA,High,51,Center G
10031906,USA,High,51,Center G
10032356,USA,High,51,Center G
10032456,USA,High,51,Center G
10033126,USA,High,51,Center G
10033196,USA,High,51,Center G
10033456,USA,High,51,Center G
10034276,USA,High,51,Center G
10034296,USA,High,51,Center G
10034586,USA,High,51,Center G
10035156,USA,High,51,Center G
10035666,USA,High,51,Center G
10036186,USA,High,51,Center G
10036516,USA,High,51,Center G
10036556,USA,High,51,Center G
10037506,USA,High,51,Center G
10038956,USA,High,51,Center G
10000006,USA,High,95,Center G
10000026,USA,High,71,Center G
10000046,USA,High,73,Center G
10000056,USA,High,94,Center G
10000066,USA,High,89,Center G
10000076,USA,High,71,Center G
10000086,USA,High,64,Center G
10000096,USA,High,75,Center G
10000106,USA,High,66,Center G
10000116,USA,High,92,Center G
10000126,USA,High,81,Center G
10000136,USA,High,75,Center G
10000146,USA,High,82,Center G
10000156,USA,High,87,Center G
10000176,USA,High,52,Center G
10000186,USA,High,73,Center G
10000196,USA,High,70,Center G
10000216,USA,High,59,Center G
10000226,USA,High,91,Center G
10000236,USA,High,61,Center G
10000266,USA,High,90,Center G
10000276,USA,High,90,Center G
10000286,USA,High,57,Center G
10000296,USA,High,85,Center G
10000306,USA,High,70,Center G
10000316,USA,High,73,Center G
10000326,USA,High,56,Center G
10000336,USA,High,80,Center G
10000346,USA,High,71,Center G
10000356,USA,High,66,Center G
10000366,USA,High,75,Center G
10000376,USA,High,85,Center G
10000396,USA,High,85,Center G
10000416,USA,High,90,Center G
10000426,USA,High,84,Center G
10000436,USA,High,59,Center G
10000446,USA,High,57,Center G
10000456,USA,High,92,Center G
10000466,USA,High,70,Center G
10000476,USA,High,85,Center G
10000506,USA,High,63,Center G
10000516,USA,High,70,Center G
10000536,USA,High,58,Center G
10000556,USA,High,90,Center G
10000566,USA,High,59,Center G
10000576,USA,High,95,Center G
10000596,USA,High,71,Center G
10000606,USA,High,57,Center G
10000616,USA,High,64,Center G
10000626,USA,High,81,Center G
10000636,USA,High,83,Center G
10000646,USA,High,63,Center G
10000656,USA,High,55,Center G
10000676,USA,High,87,Center G
10000686,USA,High,58,Center G
10000696,USA,High,87,Center G
10000726,USA,High,55,Center G
10000736,USA,High,73,Center G
10000746,USA,High,91,Center G
10000756,USA,High,55,Center G
10000766,USA,High,83,Center G
10000776,USA,High,91,Center G
10000786,USA,High,80,Center G
10000796,USA,High,79,Center G
10000826,USA,High,75,Center G
10000836,USA,High,55,Center G
10000846,USA,High,84,Center G
10000856,USA,High,69,Center G
10000876,USA,High,74,Center G
10000886,USA,High,63,Center G
10000906,USA,High,62,Center G
10000916,USA,High,66,Center G
10000946,USA,High,87,Center G
10000956,USA,High,92,Center G
10000966,USA,High,84,Center G
10000976,USA,High,68,Center G
10000986,USA,High,57,Center G
10000996,USA,High,79,Center G
10001006,USA,High,68,Center G
10001016,USA,High,58,Center G
10001046,USA,High,94,Center G
10001066,USA,High,61,Center G
10001076,USA,High,81,Center G
10001086,USA,High,78,Center G
10001096,USA,High,66,Center G
10001116,USA,High,83,Center G
10001126,USA,High,95,Center G
10001146,USA,High,60,Center G
10001156,USA,High,52,Center G
10001166,USA,High,84,Center G
10001176,USA,High,78,Center G
10001186,USA,High,75,Center G
10001196,USA,High,52,Center G
10001206,USA,High,92,Center G
10001216,USA,High,81,Center G
10001236,USA,High,82,Center G
10001246,USA,High,95,Center G
10001256,USA,High,52,Center G
10001276,USA,High,52,Center G
10001286,USA,High,68,Center G
10001296,USA,High,62,Center G
10001306,USA,High,75,Center G
10001316,USA,High,78,Center G
10001326,USA,High,73,Center G
10001336,USA,High,82,Center G
10001376,USA,High,56,Center G
10001396,USA,High,65,Center G
10001406,USA,High,79,Center G
10001416,USA,High,84,Center G
10001436,USA,High,69,Center G
10001446,USA,High,60,Center G
10001456,USA,High,93,Center G
10001466,USA,High,65,Center G
10001486,USA,High,74,Center G
10001496,USA,High,80,Center G
10001506,USA,High,69,Center G
10001516,USA,High,68,Center G
10001526,USA,High,68,Center G
10001536,USA,High,70,Center G
10001546,USA,High,62,Center G
10001566,USA,High,64,Center G
10001576,USA,High,78,Center G
10001586,USA,High,63,Center G
10001596,USA,High,70,Center G
10001616,USA,High,71,Center G
10001626,USA,High,56,Center G
10001636,USA,High,56,Center G
10001656,USA,High,89,Center G
10001666,USA,High,68,Center G
10001676,USA,High,74,Center G
10001686,USA,High,80,Center G
10001696,USA,High,69,Center G
10001706,USA,High,84,Center G
10001716,USA,High,84,Center G
10001736,USA,High,87,Center G
10001766,USA,High,74,Center G
10001776,USA,High,60,Center G
10001796,USA,High,81,Center G
10001806,USA,High,91,Center G
10001816,USA,High,93,Center G
10001826,USA,High,61,Center G
10001836,USA,High,71,Center G
10001846,USA,High,79,Center G
10001856,USA,High,70,Center G
10001866,USA,High,70,Center G
10001876,USA,High,73,Center G
10001886,USA,High,74,Center G
10001896,USA,High,95,Center G
10001906,USA,High,58,Center G
10001916,USA,High,90,Center G
10001926,USA,High,90,Center G
10001936,USA,High,78,Center G
10001946,USA,High,90,Center G
10001956,USA,High,68,Center G
10001976,USA,High,75,Center G
10001986,USA,High,82,Center G
10001996,USA,High,94,Center G
10002006,USA,High,73,Center G
10002026,USA,High,55,Center G
10002046,USA,High,82,Center G
10002056,USA,High,55,Center G
10002066,USA,High,75,Center G
10002076,USA,High,60,Center G
10002106,USA,High,88,Center G
10002116,USA,High,91,Center G
10002126,USA,High,74,Center G
10002136,USA,High,74,Center G
10002146,USA,High,89,Center G
10002156,USA,High,87,Center G
10002166,USA,High,83,Center G
10002176,USA,High,93,Center G
10002186,USA,High,92,Center G
10002206,USA,High,82,Center G
10002216,USA,High,73,Center G
10002226,USA,High,66,Center G
10002256,USA,High,66,Center G
10002266,USA,High,59,Center G
10002276,USA,High,56,Center G
10002296,USA,High,95,Center G
10002306,USA,High,64,Center G
10002316,USA,High,80,Center G
10002326,USA,High,81,Center G
10002336,USA,High,60,Center G
10002346,USA,High,71,Center G
10002356,USA,High,58,Center G
10002366,USA,High,62,Center G
10002376,USA,High,65,Center G
10002406,USA,High,73,Center G
10002416,USA,High,94,Center G
10002426,USA,High,57,Center G
10002436,USA,High,92,Center G
10002456,USA,High,68,Center G
10002466,USA,High,89,Center G
10002476,USA,High,84,Center G
10002486,USA,High,90,Center G
10002496,USA,High,79,Center G
10002506,USA,High,68,Center G
10002526,USA,High,69,Center G
10002546,USA,High,69,Center G
10002556,USA,High,66,Center G
10002566,USA,High,68,Center G
10002576,USA,High,89,Center G
10002586,USA,High,70,Center G
10002606,USA,High,65,Center G
10002616,USA,High,92,Center G
10002656,USA,High,92,Center G
10002666,USA,High,68,Center G
10002686,USA,High,65,Center G
10002696,USA,High,95,Center G
10002706,USA,High,95,Center G
10002716,USA,High,80,Center G
10002736,USA,High,52,Center G
10002746,USA,High,63,Center G
10002756,USA,High,75,Center G
10002766,USA,High,66,Center G
10002776,USA,High,52,Center G
10002786,USA,High,93,Center G
10002796,USA,High,91,Center G
10002806,USA,High,65,Center G
10002816,USA,High,73,Center G
10002826,USA,High,83,Center G
10002836,USA,High,78,Center G
10002846,USA,High,69,Center G
10002866,USA,High,90,Center G
10002886,USA,High,92,Center G
10002906,USA,High,75,Center G
10002916,USA,High,57,Center G
10002926,USA,High,60,Center G
10002936,USA,High,95,Center G
10002946,USA,High,90,Center G
10002956,USA,High,58,Center G
10002966,USA,High,71,Center G
10002976,USA,High,70,Center G
10002986,USA,High,73,Center G
10002996,USA,High,68,Center G
10003006,USA,High,75,Center G
10003016,USA,High,83,Center G
10003026,USA,High,64,Center G
10003036,USA,High,90,Center G
10003046,USA,High,82,Center G
10003056,USA,High,82,Center G
10003066,USA,High,70,Center G
10003076,USA,High,87,Center G
10003086,USA,High,93,Center G
10003096,USA,High,84,Center G
10003106,USA,High,83,Center G
10003116,USA,High,78,Center G
10003136,USA,High,95,Center G
10003176,USA,High,55,Center G
10003186,USA,High,63,Center G
10003196,USA,High,78,Center G
10003206,USA,High,95,Center G
10003216,USA,High,69,Center G
10003236,USA,High,80,Center G
10003266,USA,High,59,Center G
10003276,USA,High,80,Center G
10003296,USA,High,57,Center G
10003306,USA,High,88,Center G
10003316,USA,High,73,Center G
10003326,USA,High,58,Center G
10003336,USA,High,85,Center G
10003346,USA,High,74,Center G
10003356,USA,High,95,Center G
10003366,USA,High,64,Center G
10003376,USA,High,91,Center G
10003386,USA,High,65,Center G
10003396,USA,High,70,Center G
10003406,USA,High,62,Center G
10003416,USA,High,89,Center G
10003426,USA,High,81,Center G
10003436,USA,High,88,Center G
10003446,USA,High,68,Center G
10003456,USA,High,65,Center G
10003466,USA,High,75,Center G
10003476,USA,High,65,Center G
10003496,USA,High,89,Center G
10003506,USA,High,62,Center G
10003516,USA,High,64,Center G
10003526,USA,High,74,Center G
10003546,USA,High,81,Center G
10003556,USA,High,65,Center G
10003566,USA,High,58,Center G
10003576,USA,High,85,Center G
10003586,USA,High,89,Center G
10003596,USA,High,56,Center G
10003606,USA,High,68,Center G
10003616,USA,High,62,Center G
10003626,USA,High,95,Center G
10003646,USA,High,80,Center G
10003656,USA,High,82,Center G
10003666,USA,High,93,Center G
10003676,USA,High,73,Center G
10003716,USA,High,57,Center G
10003726,USA,High,75,Center G
10003736,USA,High,52,Center G
10003746,USA,High,87,Center G
10003756,USA,High,58,Center G
10003766,USA,High,91,Center G
10003776,USA,High,80,Center G
10003786,USA,High,59,Center G
10003806,USA,High,92,Center G
10003816,USA,High,93,Center G
10003826,USA,High,74,Center G
10003836,USA,High,59,Center G
10003866,USA,High,81,Center G
10003876,USA,High,64,Center G
10003906,USA,High,60,Center G
10003916,USA,High,66,Center G
10003926,USA,High,95,Center G
10003936,USA,High,81,Center G
10003946,USA,High,66,Center G
10003976,USA,High,58,Center G
10003996,USA,High,75,Center G
10004006,USA,High,78,Center G
10004016,USA,High,93,Center G
10004026,USA,High,73,Center G
10004036,USA,High,59,Center G
10004046,USA,High,93,Center G
10004056,USA,High,85,Center G
10004066,USA,High,87,Center G
10004076,USA,High,56,Center G
10004106,USA,High,57,Center G
10004116,USA,High,52,Center G
10004126,USA,High,84,Center G
10004146,USA,High,59,Center G
10004156,USA,High,55,Center G
10004166,USA,High,87,Center G
10004176,USA,High,94,Center G
10004186,USA,High,93,Center G
10004196,USA,High,79,Center G
10004206,USA,High,60,Center G
10004216,USA,High,64,Center G
10004226,USA,High,95,Center G
10004236,USA,High,70,Center G
10004246,USA,High,65,Center G
10004256,USA,High,85,Center G
10004266,USA,High,60,Center G
10004276,USA,High,66,Center G
10004286,USA,High,56,Center G
10004296,USA,High,56,Center G
10004306,USA,High,78,Center G
10004326,USA,High,59,Center G
10004336,USA,High,85,Center G
10004346,USA,High,62,Center G
10004366,USA,High,69,Center G
10004376,USA,High,90,Center G
10004386,USA,High,52,Center G
10004406,USA,High,88,Center G
10004416,USA,High,62,Center G
10004426,USA,High,92,Center G
10004436,USA,High,84,Center G
10004446,USA,High,70,Center G
10004476,USA,High,56,Center G
10004496,USA,High,91,Center G
10004506,USA,High,55,Center G
10004526,USA,High,61,Center G
10004536,USA,High,88,Center G
10004546,USA,High,75,Center G
10004556,USA,High,92,Center G
10004576,USA,High,73,Center G
10004586,USA,High,81,Center G
10004596,USA,High,59,Center G
10004626,USA,High,62,Center G
10004646,USA,High,62,Center G
10004656,USA,High,87,Center G
10004666,USA,High,59,Center G
10004676,USA,High,81,Center G
10004686,USA,High,79,Center G
10004696,USA,High,57,Center G
10004706,USA,High,56,Center G
10004716,USA,High,66,Center G
10004726,USA,High,57,Center G
10004736,USA,High,81,Center G
10004746,USA,High,64,Center G
10004756,USA,High,84,Center G
10004766,USA,High,83,Center G
10004776,USA,High,57,Center G
10004786,USA,High,95,Center G
10004796,USA,High,78,Center G
10004816,USA,High,70,Center G
10004826,USA,High,93,Center G
10004836,USA,High,91,Center G
10004846,USA,High,73,Center G
10004856,USA,High,93,Center G
10004866,USA,High,75,Center G
10004876,USA,High,75,Center G
10004886,USA,High,89,Center G
10004906,USA,High,55,Center G
10004916,USA,High,85,Center G
10004926,USA,High,79,Center G
10004946,USA,High,71,Center G
10004956,USA,High,80,Center G
10004966,USA,High,56,Center G
10004976,USA,High,63,Center G
10004986,USA,High,85,Center G
10004996,USA,High,80,Center G
10005006,USA,High,74,Center G
10005016,USA,High,69,Center G
10005036,USA,High,88,Center G
10005046,USA,High,88,Center G
10005056,USA,High,60,Center G
10005066,USA,High,84,Center G
10005076,USA,High,85,Center G
10005086,USA,High,71,Center G
10005096,USA,High,52,Center G
10005106,USA,High,63,Center G
10005116,USA,High,81,Center G
10005126,USA,High,68,Center G
10005136,USA,High,70,Center G
10005156,USA,High,65,Center G
10005166,USA,High,69,Center G
10005176,USA,High,95,Center G
10005186,USA,High,95,Center G
10005196,USA,High,79,Center G
10005206,USA,High,52,Center G
10005226,USA,High,79,Center G
10005236,USA,High,83,Center G
10005246,USA,High,56,Center G
10005256,USA,High,79,Center G
10005266,USA,High,59,Center G
10005286,USA,High,69,Center G
10005296,USA,High,55,Center G
10005306,USA,High,73,Center G
10005326,USA,High,75,Center G
10005336,USA,High,75,Center G
10005346,USA,High,65,Center G
10005356,USA,High,52,Center G
10005366,USA,High,87,Center G
10005376,USA,High,82,Center G
10005386,USA,High,78,Center G
10005396,USA,High,73,Center G
10005406,USA,High,75,Center G
10005416,USA,High,75,Center G
10005426,USA,High,93,Center G
10005436,USA,High,92,Center G
10005446,USA,High,52,Center G
10005456,USA,High,59,Center G
10005466,USA,High,74,Center G
10005486,USA,High,71,Center G
